value,designator,barcode,,mean,0.20337849,,,,
0.2002,U3_1,"	M0540064PI27407900S",,,,,,,
0.2012,U3_1,"	M0540064PI27407900V",,,,,,,
0.2119,U3_1,"	M0540064PI27407901L",,,,,,,
0.215,U3_1,"	M0540064PI274079023",,,,,,,
0.2092,U3_1,"	M0540064PI27407901N",,,,,,,
0.215,U3_1,"	M0540064PI27407901J",,,,,,,
0.204,U3_1,"	M0540064PI27407901R",,,,,,,
0.2092,U3_1,"	M0540064PI27407902T",,,,,,,
0.2077,U3_1,"	M0540064PI274079025",,,,,,,
0.2037,U3_1,"	M0540064PI27407902S",,,,,,,
0.2241,U3_1,"	M0540064PI27407902M",,,,,,,
0.1961,U3_1,"	M0540064PI27407904D",,,,,,,
0.2073,U3_1,"	M0540064PI27407903Z",,,,,,,
0.2011,U3_1,"	M0540064PI274079029",,,,,,,
0.2048,U3_1,"	M0540064PI27407901C",,,,,,,
0.2084,U3_1,"	M0540064PI274079036",,,,,,,
0.2023,U3_1,"	M0540064PI274079049",,,,,,,
0.2246,U3_1,"	M0540064PI27407904E",,,,,,,
0.2111,U3_1,"	M0540064PI27407904B",,,,,,,
0.2016,U3_1,"	M0540064PI27407903P",,,,,,,
0.209,U3_1,"	M0540064PI27407902E",,,,,,,
0.202,U3_1,"	M0540064PI27407902C",,,,,,,
0.2007,U3_1,"	M0540064PI27407902D",,,,,,,
0.2127,U3_1,"	M0540064PI27407902A",,,,,,,
0.2052,U3_1,"	M0540064PI27407904J",,,,,,,
0.2168,U3_1,"	M0540064PI274079021",,,,,,,
0.1961,U3_1,"	M0540064PI27407904K",,,,,,,
0.2081,U3_1,"	M0540064PI27407904M",,,,,,,
0.2004,U3_1,"	M0540064PI27407904N",,,,,,,
0.2047,U3_1,"	M0540064PI27407904G",,,,,,,
0.2084,U3_1,"	M0540064PI27407904H",,,,,,,
0.2014,U3_1,"	M0540064PI27407900J",,,,,,,
0.2015,U3_1,"	M0540064PI27407901D",,,,,,,
0.208,U3_1,"	M0540064PI274079022",,,,,,,
0.204,U3_1,"	M0540064PI274079026",,,,,,,
0.206,U3_1,"	M0540064PI274079045",,,,,,,
0.2071,U3_1,"	M0540064PI27407904C",,,,,,,
0.1971,U3_1,"	M0540064PI27407904A",,,,,,,
0.2072,U3_1,"	M0540064PI27407902K",,,,,,,
0.2009,U3_1,"	M0540064PI27407902L",,,,,,,
0.2173,U3_1,"	M0540064PI27407902J",,,,,,,
0.2162,U3_1,"	M0540064PI27407902V",,,,,,,
0.204,U3_1,"	M0540064PI27407904F",,,,,,,
0.2046,U3_1,"	M0540064PI274079048",,,,,,,
0.1971,U3_1,"	M0540064PI274079042",,,,,,,
0.2053,U3_1,"	M0540064PI274079040",,,,,,,
0.2076,U3_1,"	M0540064PI274079047",,,,,,,
0.2045,U3_1,"	M0540064PI274079043",,,,,,,
0.2068,U3_1,"	M0540064PI27407903Y",,,,,,,
0.2111,U3_1,"	M0540064PI274079046",,,,,,,
0.2066,U3_1,"	M0540064PI27407903U",,,,,,,
0.2063,U3_1,"	M0540064PI27407903R",,,,,,,
0.207,U3_1,"	M0540064PI27407901Z",,,,,,,
0.208,U3_1,"	M0540064PI27407903K",,,,,,,
0.2015,U3_1,"	M0540064PI27407903C",,,,,,,
0.2082,U3_1,"	M0540064PI27407903F",,,,,,,
0.2075,U3_1,"	M0540064PI27407903D",,,,,,,
0.2032,U3_1,"	M0540064PI27407902R",,,,,,,
0.2067,U3_1,"	M0540064PI274079044",,,,,,,
0.2208,U3_1,"	M0540064PI27407901S",,,,,,,
0.209,U3_1,"	M0540064PI27407900A",,,,,,,
0.2064,U3_1,"	M0540064PI27407902Y",,,,,,,
0.2007,U3_1,"	M0540064PI27407900F",,,,,,,
0.2154,U3_1,"	M0540064PI27407901E",,,,,,,
0.1985,U3_1,"	M0540064PI27407901F",,,,,,,
0.2064,U3_1,"	M0540064PI27407900W",,,,,,,
0.1941,U3_1,"	M0540064PI27407900Y",,,,,,,
0.1895,U3_1,"	M0540064PI27407900D",,,,,,,
0.1939,U3_1,"	M0540064PI27407901G",,,,,,,
0.2106,U3_1,"	M0540064PI27407900B",,,,,,,
0.2229,U3_1,"	M0540064PI27407900C",,,,,,,
0.2147,U3_1,"	M0540064PI274079001",,,,,,,
0.2015,U3_1,"	M0540064PI27407900Z",,,,,,,
0.1955,U3_1,"	M0540064PI274079013",,,,,,,
0.2114,U3_1,"	M0540064PI27407900H",,,,,,,
0.1959,U3_1,"	M0540064PI274079017",,,,,,,
0.2062,U3_1,"	M0540064PI274079012",,,,,,,
0.1934,U3_1,"	M0540064PI274079010",,,,,,,
0.2107,U3_1,"	M0540064PI274079009",,,,,,,
0.1926,U3_1,"	M0540064PI27407901K",,,,,,,
0.1954,U3_1,"	M0540064PI274079008",,,,,,,
0.2048,U3_1,"	M0540064PI274079007",,,,,,,
0.2155,U3_1,"	M0540064PI274079016",,,,,,,
0.1999,U3_1,"	M0540064PI274079003",,,,,,,
0.2056,U3_1,"	M0540064PI274079011",,,,,,,
0.1901,U3_1,"	M0540064PI27407900E",,,,,,,
0.205,U3_1,"	M0540064PI27407900N",,,,,,,
0.2071,U3_1,"	M0540064PI274079033",,,,,,,
0.2105,U3_1,"	M0540064PI27407902X",,,,,,,
0.1997,U3_1,"	M0540064PI27407902U",,,,,,,
0.2185,U3_1,"	M0540064PI27407902N",,,,,,,
0.2167,U3_1,"	M0540064PI27407901X",,,,,,,
0.1871,U3_1,"	M0540064PI27407901W",,,,,,,
0.1992,U3_1,"	M0540064PI274079028",,,,,,,
0.2023,U3_1,"	M0540064PI27407901V",,,,,,,
0.2081,U3_1,"	M0540064PI274079019",,,,,,,
0.1906,U3_1,"	M0540064PI27407901M",,,,,,,
0.2036,U3_1,"	M0540064PI27407901P",,,,,,,
0.2084,U3_1,"	M0540064PI27407901U",,,,,,,
0.2026,U3_1,"	M0540064PI274079020",,,,,,,
0.2068,U3_1,"	M0540064PI27407900S",,,,,,,
0.1997,U3_1,"	M0540064PI27407900V",,,,,,,
0.2192,U3_1,"	M0540064PI27407901L",,,,,,,
0.2039,U3_1,"	M0540064PI274079023",,,,,,,
0.206,U3_1,"	M0540064PI27407901N",,,,,,,
0.2108,U3_1,"	M0540064PI27407901J",,,,,,,
0.1988,U3_1,"	M0540064PI27407901R",,,,,,,
0.1986,U3_1,"	M0540064PI27407902T",,,,,,,
0.2028,U3_1,"	M0540064PI274079025",,,,,,,
0.1978,U3_1,"	M0540064PI27407902S",,,,,,,
0.2022,U3_1,"	M0540064PI27407902M",,,,,,,
0.2002,U3_1,"	M0540064PI27407904D",,,,,,,
0.2144,U3_1,"	M0540064PI27407903Z",,,,,,,
0.188,U3_1,"	M0540064PI274079029",,,,,,,
0.2099,U3_1,"	M0540064PI27407901C",,,,,,,
0.2044,U3_1,"	M0540064PI274079036",,,,,,,
0.1945,U3_1,"	M0540064PI274079049",,,,,,,
0.2113,U3_1,"	M0540064PI27407904E",,,,,,,
0.1985,U3_1,"	M0540064PI27407904B",,,,,,,
0.1954,U3_1,"	M0540064PI27407903P",,,,,,,
0.1981,U3_1,"	M0540064PI27407902E",,,,,,,
0.198,U3_1,"	M0540064PI27407902C",,,,,,,
0.209,U3_1,"	M0540064PI27407902D",,,,,,,
0.2091,U3_1,"	M0540064PI27407902A",,,,,,,
0.209,U3_1,"	M0540064PI27407904J",,,,,,,
